AC,AM,AP,PA,RO,RR,TO,AL,BA,CE,MA,PB,PI,PE,SE,RN,DF,GO,MS,MT,ES,MG,RJ,SP,PR,RS,SC
,13.76416161735111,10.742970848546683,13.219129575480174,5.040650469574226,5.189919610263398,11.50587213354457,14.072892315501672,19.588265611455117,13.206375096449348,14.404138649858787,12.367468811267813,15.730891360271272,14.325914754173292,6.7135212606695625,12.22541281843319,13.00411659900786,10.829840605056162,14.705707895237403,11.97489848563035,14.714906058862374,12.75364082272687,20.099882610898682,15.93042502978123,12.478312681908486,13.990151563241557,12.757764862748346
,12.915088298787053,9.72987639304648,13.234185342141465,5.268704298657938,3.261749723989848,12.721579780295244,13.84130432582918,17.38996161483257,13.487880165344183,14.485790597229155,12.934687751223041,15.692172429729414,14.524178698904347,5.108210078995699,13.331114133630702,13.678277766598663,10.490101478962023,11.07957579007469,11.861122164738745,16.736874841672357,12.174819252873975,18.32961405464223,15.933687534523413,12.678549961825835,16.82553413324714,12.400279614983363
,12.781299815572142,10.32657420827574,13.337496010972002,5.195227784187357,3.4580389734926307,13.898242164330401,14.651953329329494,17.651413918440753,13.813752183934852,15.27328191629681,13.026128996592059,18.75060501937002,14.864591131478175,6.9884548763923044,13.87921257860364,11.873117492496396,9.58412938846381,17.892727688897683,12.055961682729068,17.78995061527223,12.450929574154188,18.2177319566352,16.08680966015565,12.10030242809333,15.82656414451276,11.900836173333657
,12.898861630825383,9.602026572580616,13.399352949992535,4.842084970202275,3.8345497803722473,10.124318719806693,13.171755063980433,16.353267483296495,14.438111067560254,13.635803797355802,13.686078544796821,19.812532316270108,13.881559337415297,10.77250952646075,13.246520125231092,13.100495234236963,10.5906413684652,13.73935453759223,12.041846800041506,15.737796387273844,12.548166549229528,20.34884478739762,16.040080448371945,10.531779941313482,15.243502335805012,13.02032915997376
,13.12705708194105,10.566429453473157,13.26670595765647,5.020088125798711,3.3338506983451706,10.868556112915314,14.660135980885077,14.973798469192111,14.23958034899132,13.126970286097768,12.118376807467644,15.075644199115596,14.684775217074165,8.23856272464285,13.035209596661984,11.219896145568093,11.669226888597208,14.529280013453333,12.45220827675444,17.936716721836884,12.856271752394369,20.208342198545086,16.081270165232006,12.274838866040144,15.304173214985585,13.832482078836483
,13.270096046739473,9.01402721464497,13.572039828529057,5.167344183314124,3.8793063233334126,12.616722080778597,13.835495469024922,16.710613936025794,13.199621819973162,14.495288675770592,12.64478639125201,15.253767379558738,13.511099517249272,5.466853541749967,13.083749169793709,11.11622963934582,10.18763481501536,20.18651580680387,12.153734172137348,16.66745913730993,13.172571236272567,18.940081860511604,16.094571253332795,12.622470415082189,15.037191761648304,13.599784645085588
,13.284683508966525,10.093304636033531,13.46380024274413,4.913280094445832,4.4121638669404195,11.894860716928319,13.90301377023619,14.5494020179544,13.779714801171071,13.715992765682639,11.646360222707907,15.407883653532286,17.487754071814507,5.923775575454851,12.009066249367198,11.073260143610241,13.444155930741367,13.551696465863978,11.873690421676535,16.036676283022725,12.483135294344965,20.75738720160279,16.157679599867574,11.974015715693975,15.151247315974503,12.873870733394197
,13.085956062053638,10.057205911495481,13.201505876227554,5.15587550425124,3.812468468421602,14.629279346472465,14.647474740498875,16.148949867285584,13.251722518109178,13.692173442678927,12.112669564868849,18.658681865262725,14.041805623633547,6.172347050664868,12.049562844272371,11.247644513236825,9.572001121455012,13.956195012239546,12.036159137889907,19.8348393350549,12.259681891793594,19.883988113231048,16.42179809869991,11.666242351088894,14.00092639315997,12.009704848715904
,13.63346439299978,9.467409729024723,13.179537218762908,5.307408186742291,4.934859575840912,10.960352371782296,14.028301934178986,16.350243182840167,13.471242111896116,14.05343626022153,12.598918149539895,15.201949162907523,14.231277672122848,6.252367062715987,12.978573622783852,13.68346511830127,10.531265416601581,14.043718505521237,12.503595843898713,15.508419303952145,12.519649773870821,18.80290492806591,15.736106171136242,13.890654994260833,14.05520485310077,12.070161206414909
,13.23890019794714,10.054913589614488,13.696462206801327,4.974736304306669,3.807872018467034,13.331935544158442,13.913147661090495,20.83977363773868,13.001423513076366,14.49116688788752,12.612157091150348,14.999849913974485,13.104682441605695,6.11786991443085,12.13315180139173,13.759938061781648,11.711111008001996,13.519871309758743,12.027373376780503,20.26075498170565,11.821672524743846,20.787735867557057,16.029790167999945,12.17471954939933,16.070128667096025,12.782221030883907
,13.500852238246397,9.351065487377447,13.27404655849532,5.156423647695043,4.047538271420683,11.894339403603958,14.886743170680651,16.434119198777825,13.61012023308955,14.1394647905065,13.046950520287856,16.992080004401174,14.161395243891638,6.471928991333368,12.999590874230266,12.512041809025067,9.751962579166698,14.398236133375892,12.486783065400573,15.336283334330107,12.74240813314805,18.933153926274592,15.645801577582876,11.985832799594608,14.742244728959053,12.01549913495414
,13.367012838111808,10.551434959965457,13.426011317749113,5.233518081654419,3.537975464848647,16.87149160456002,14.413787166879075,15.09486829144073,13.793967281150229,15.350442762715241,12.908667918065674,18.451622971259702,12.24943905917658,7.670747906492371,12.291208116648464,14.797157360421197,10.47207917901133,11.926758436969202,12.000874349215472,13.659638333820961,11.862685500670844,19.92897664101722,15.929814396462893,11.30844504489996,17.93642968061401,11.945562188406441
