AC,AM,AP,PA,RO,RR,TO,AL,BA,CE,MA,PB,PI,PE,SE,RN,DF,GO,MS,MT,ES,MG,RJ,SP,PR,RS,SC
13.242132601278191,15.969508104595619,14.2671265724114,12.920859986417522,10.757513195398468,5.924994851307632,8.451720548146419,15.202837483864451,10.566633518636557,15.706293108900331,15.085898070766639,12.211329196964847,10.335567839044772,12.127302342730653,11.031627888441648,10.857996998152142,11.236146977082182,9.891837186856884,8.883841116920374,9.685266085417448,12.914879270189823,10.743950382250997,15.369992952227594,11.561626502369293,10.059658152804438,9.28015897045892,10.936766677084446
12.073155879779657,15.851775842523045,14.722936222845311,12.829161301969657,10.923721998650473,6.38043943533396,8.443625226445839,16.46033607561792,10.25191563191278,15.830619692301882,14.918645474769422,12.541707127602562,10.669494790404197,11.990151513785413,11.164309518330379,10.40087542661,11.371629834063489,10.000905252454455,9.427446205619361,9.665227797044933,12.397636537775702,10.69131842596694,15.514278326415623,11.566987837886108,10.184657501512865,9.287960655515542,10.904102184573189
12.759566292476103,15.829761899937244,14.958216758125605,12.955574936117321,9.731780462360287,6.529159296376276,8.64398015640722,15.820897916555454,10.063326159217887,15.836340548446683,15.273072342684987,12.34156530935784,10.596339934542788,12.1728985580242,10.770466524580762,10.71004539267445,10.87634207921054,9.837722776780558,9.196639063883548,9.728970067154076,12.639711787761335,10.536303751343455,15.36163907942898,11.55502764726941,10.234401772192959,9.23481065845564,10.88738280328093
12.38048553509598,15.849854418050615,17.51201164135396,12.76491030872547,10.490938542171822,6.196501667048317,9.050829368871021,16.564903486786356,10.18122253219389,15.491482707136628,15.07454301668097,12.205116387625099,10.536612772323616,12.017977310298257,11.161231154182726,10.55256745016139,11.202300673527493,9.77320801100033,9.30631858934514,9.670875303752481,13.074714694472489,10.650006236516548,15.512737489408368,11.571167109333267,10.1854549524573,9.245609985032987,10.6121891072059
12.919043956217203,16.19018082517578,16.337308326823095,12.858226042858357,10.086132111258866,6.456688475401272,8.129621398327258,16.028841499394183,10.773387182275574,15.838052702074899,15.117555918763538,12.42916061418737,10.119637433864144,12.197126176316102,11.677958161090988,10.552831895433046,11.111674600423425,10.124001635942923,9.082152614157039,9.662074790821825,12.670831688784306,10.650365673091516,15.37616698196377,11.595445006070346,10.203542108160837,9.207344071873774,10.979430984185548
13.001695540834197,15.974690203953106,16.56566777865687,12.907341527068311,9.79913100258128,6.420854312829138,8.055817555901562,15.499707048807787,10.751038089294777,15.669554623172926,14.91697123005957,12.432933628128081,10.010929136898522,12.040804574893626,11.360464178128433,10.578924618792634,11.07783491421133,10.130821455210112,9.069292241709313,9.62835818611894,12.926906980691887,10.51376328686887,15.50682657376981,11.578700625587736,10.191924248040161,9.227121212977709,11.135466495604081
12.198665712219386,16.298872122997203,14.147355785408045,12.797230129560393,10.104287317680464,6.355357777103769,8.750966388083196,15.77572829021179,10.416011760975111,15.584506016675261,15.201160116122194,12.402743699059563,10.31625575533497,12.055776576228073,11.839392489197927,10.43387879326366,11.291369001396506,10.012319241734687,9.202163081291507,9.703038452415337,12.896577824238197,10.554005610841994,15.527729222037342,11.548691500398162,10.037613132760724,9.175506677964396,10.818671678416527
12.554144406754576,16.209914393287367,13.086424310677385,12.722239079207817,10.042931051357025,6.590614115746088,8.764649567184023,15.72944091447885,10.390118091462194,15.627318314414332,15.6156325296781,12.334360778412663,10.274998314943018,12.182207638517516,11.448277049873857,10.586456778784985,11.059758437455914,9.693285261705004,9.444250268515077,9.632886595351302,12.652573969941493,10.692550404210927,15.466575970745835,11.660723492268621,10.213489748234231,9.157814480510583,10.827167990187338
12.731404682528149,16.274507303274845,15.551405206741896,13.08092241751684,9.7642384716291,6.5390310433582925,8.479640169135926,15.563744668501768,10.638183836081327,15.507612315359129,15.331206125713198,12.167356137283349,10.393530278399973,11.864805746085302,10.484971449663242,10.810234252799987,11.24101984709812,9.666581072622556,9.266235307468461,9.743279203171907,12.707797511354123,10.468114436014872,15.4428091938559,11.578895515994414,10.210544329964781,9.31381589469754,10.69739079271415
12.632718131823927,16.136504168473376,16.800565691560685,12.73318731459368,10.121216902910197,6.3017183643574874,8.388663057041594,15.84962867198373,10.559336768756088,15.698358934444261,15.501232608725038,12.39570386959035,10.374801016201486,11.871887717272989,11.158722440872937,10.510157068348796,10.992307227262094,9.764588169777682,9.187798459926679,9.632208550117328,12.672501081001613,10.625847456854496,15.334551948317625,11.546860605143916,10.222871074753545,9.241816998754034,10.616037448661276
11.94385771767786,16.063628990145002,16.17762822648774,12.788306031327783,9.969219308870482,6.77004791231007,8.420549733400179,15.96646650016802,10.316845340705527,15.56292472976898,14.77720364563819,12.286007411352236,10.231210012858645,11.933743148872988,11.259075572306596,10.725671953859637,11.082016691972377,10.002737691344246,8.986667861267236,9.70689767655247,12.617044066571472,10.6508329769756,15.540457133638148,11.58035269289475,10.192466223044427,9.202360869244023,10.923276720171145
12.265134302289745,16.04564930782589,16.12669844894479,12.806792905842169,10.01249237638384,5.859437531416951,8.47881935574134,15.369773984856847,10.710209914437687,15.672552302081565,14.967952696192889,12.2685015020441,10.572598885990827,12.166301042418764,10.766575644389622,10.618674733161725,11.166010403420906,9.556607831098834,9.251400892722687,9.672610918520773,12.513991276835268,10.457672413961383,15.474060209377475,11.592762071542806,10.124748466336463,9.465884993176486,10.70580952093118
12.64580890594703,16.093790274879012,15.55207712014578,12.769285678694017,10.306895456603085,7.059208489591066,8.309919565430837,15.506996001942612,10.228964499976941,15.150945766759664,15.226152130349728,12.210194424765174,10.351050966540157,12.157946014840407,12.002528039859039,10.629648057836738,11.160265108802987,10.184994200004352,8.95846330067389,9.691657542635078,12.622819778491252,10.692713577857766,15.590037553264473,11.552009577043197,10.142489554219418,9.132156857260483,10.911154726190228
11.97588616721415,15.974571690199879,17.153849928340012,12.808822486583045,10.39247870576824,5.530121707577603,8.428614868473185,15.844105482928086,10.510500410923822,15.572585067003146,15.03196036389707,12.520354930106624,10.377265948264535,12.10333932971837,10.943867872584766,10.727701795010477,11.319799652542162,9.75705300442707,9.124143921915904,9.68185263487834,13.07681384191435,10.607119444736284,15.510836303092308,11.560179415643935,10.229841714059388,9.023052205739289,10.865861404711527
