AC,AM,AP,PA,RO,RR,TO,AL,BA,CE,MA,PB,PI,PE,SE,RN,DF,GO,MS,MT,ES,MG,RJ,SP,PR,RS,SC
17.253091951835653,19.366067180843615,16.35528125605866,19.356728278513415,17.009081425062227,19.6837966940009,15.09864121377338,18.246972911446555,17.378048253866787,19.33058518050728,19.59489202189363,16.906156231374425,14.365218356664066,20.896906577747096,19.290983191562503,17.01832832599579,17.26285802906709,15.888374915518625,15.898694624744804,18.29299856536659,15.693715762714913,15.936395792278603,17.62324440540329,17.16642223687922,15.167889409057631,16.48522917515142,16.082845528557048
21.73470710061078,19.487294057732573,17.86311389358097,19.282335494428672,18.961809574055774,16.271778972383814,16.82260908698274,18.341239369885244,17.940461894337833,19.3059412517609,18.500814619120966,18.163863544456984,14.647195521675737,22.393910458039716,22.621329328966645,16.61841013876946,16.61685901355216,17.23300971892109,15.781542811581863,18.06103192966034,15.26388150772091,15.97888005376069,17.600506720579297,17.068627322659122,15.263912758527015,15.924292091417984,15.535130068573727
19.60619113976374,19.84352779393975,16.44351932044149,19.372769451580012,18.104599399255903,19.825998361873047,14.78354637344137,17.82530448757986,17.224585059156407,19.400618183098505,19.53929008576627,16.16119453269736,13.939921551854043,21.493972433649432,20.325378695106163,16.707408569133133,16.585988669146676,15.788447815874916,15.875305731181369,18.32792568906277,16.883273307289134,15.888410476221344,17.399605265551926,17.24492100847924,15.21363096607371,16.170579710237767,16.171612333409538
18.407593875668027,19.84017469017562,15.16975087481494,19.332604414361942,19.195538177578886,19.63885823305717,17.101041331986313,18.226163925637827,17.397764125988928,19.549110616237467,19.221750842377467,17.725817225055476,14.273788682393477,21.763467721693754,19.327295769911064,16.557467904050778,17.0062870495605,16.631070876184356,15.449274104101123,18.353439911724962,15.568973724217608,15.661016070280295,17.438963437418675,17.251937855772002,14.935078744512763,15.895675980426887,15.798735868652582
15.481386585712,19.82736933859702,14.835304282654954,19.270572367847638,17.730062116005207,18.173035185901437,15.656863869112449,18.21202438078422,17.675801321383055,19.20645799082105,18.36966455329099,16.898621008882536,14.413527645266623,21.201513046376146,20.20649769696156,17.09989244009737,16.705982676443256,16.288193614555592,16.52934517810495,17.97590127409179,16.115804237895322,15.728400518000651,17.48585638688178,17.241655385291708,14.762954982620945,16.198705275886404,16.34951132706937
21.71092958621025,19.39095678587095,17.267985787820393,19.582768680516715,19.235752404984222,17.317372543782714,15.608551929237159,18.41326113734952,17.77208885254702,19.306525499269544,18.14015994466463,16.60976116461816,13.839281731522881,22.14161378682311,19.171459249168,16.75096372738171,16.878712618241025,16.19583779294455,15.413577249354066,18.14675117517473,16.18255543074755,15.9331477492053,17.655484297246446,17.337121059517514,15.26224871785866,16.19377390772941,15.625075665195947
20.947498478322313,19.537211753963078,17.84416152355268,19.18101666698418,20.47503024788081,17.391546750333482,15.68164985291785,18.219472047467356,17.482666916715694,19.070007045535345,18.19011294090688,17.514661628227632,14.836076748608354,21.522278832755756,20.18786544649137,17.16558361124227,17.206910642717936,16.583877061198383,15.826937866746562,18.253993598990643,15.388398928887574,15.80847823911602,17.370121506776048,17.141188673774273,15.0316296309439,16.17530305998261,15.810550117604244
16.616250747206582,19.439424926828874,16.05949839795113,19.342330143571953,16.852650351729558,18.94586612483598,15.995942339704452,17.873788604130585,17.489295288917475,19.31347924053787,18.951535546373815,17.16258245530774,13.387332063457693,21.274359610027393,18.41765961624983,16.93985346295141,16.519154400749063,16.579189960343623,15.751237036110489,18.19013599120342,15.8447932927315,15.719567891805134,17.586812613946996,17.242814889481682,15.330918059766393,16.053051193252664,15.928413223617955
24.790671507936143,19.850768295682855,16.28952306238348,19.33048006111979,19.713739563677926,21.637070598329224,16.505593651801806,18.793632426404717,17.212175002404745,19.4087786292085,18.978878106874404,17.296345963132673,16.378348617856744,21.736232976585363,20.18616971282749,16.98686017287781,17.182618777807924,16.238956532195193,16.36269010750832,18.22558076337236,15.592753348012504,15.549240430145796,17.33856777018433,17.08999118480838,15.157504028202897,16.26734716086632,15.802940922960213
23.629793418398663,19.246230472211302,16.50590322905483,19.13280141581216,18.140023537913756,14.893043379730246,16.129374940679877,17.877381119570906,17.30801222621762,19.264727915835433,18.666761535034034,17.271582486582023,13.216298067457886,20.966444230964395,18.337389410783874,16.761937681405335,16.573317723806866,16.320440271654338,15.602393164526562,18.126033981207236,15.72220559399182,15.968062700239962,17.440024867153554,17.192852587047096,14.954776841792718,16.286771346060675,15.883680887197116
