ICU-stay,onset-to-death,Hospital-Admission-to-death
10.068161938219756,16.02569078897636,10.800997909491532
10.024381606607012,16.03190960481982,10.841897764251044
10.232304960603978,15.954478286581853,10.80833868233263
10.06462941726924,16.026245616894066,10.818968549160788
10.05325801110355,15.928625606822031,10.826595753550732
10.111227227100448,16.027217170753268,10.897851818911567
10.148016059210057,15.95141318159597,10.79461782498778
10.086175633693994,16.02495815010688,10.88184780381196
9.997424726432996,16.021776026456664,10.75740418331973
10.138697617446182,15.909973154289846,10.842721541808302
10.146258444943426,16.03611220522058,10.845151126954478
10.117889253603183,15.946941953216413,10.806802098094538
10.118910517355292,16.005564014151478,10.824509722991232
10.124668266468259,15.954679189645555,10.818769436608163
10.048258548068583,15.938287538046348,10.895913870876992
10.141100561008155,15.956431158188272,10.909501655873873
10.01994219373082,15.989119361729642,10.917200971731747
10.006502676732264,16.006201959472577,10.8028424040408
10.103337688526667,15.936172179821817,10.81401625680946
10.077455129772847,15.949932622778332,10.873760352330805
9.995478164483577,15.989972932234355,10.939640174469607
10.077681784779791,15.932738408918317,10.840363425205533
10.08193944303714,15.982505597035031,10.865500487460569
9.934735783409248,15.980422138160394,10.801917770875118
9.917140152962068,15.981052268390982,10.87829800674437
10.244625021768496,15.96570831356625,10.894834620602452
10.096451206202648,15.941077819213653,10.805166659690281
9.997125502794082,16.002234456642555,10.805166659690281
10.057588076141005,15.971795854748507,10.860939558194959
10.089965713526745,15.979548352790987,10.799237566425688
10.089965713526745,15.968924189474153,10.75530672496856
10.016520023334952,15.969351059014327,10.748394548191934
10.084336118029,15.928138819305003,10.702796737641554
10.044994994703062,15.998070087472419,10.716173811213777
10.044994994703062,15.958130420123966,10.774930980458223
10.08639730351637,15.96196319033479,10.807502263235504
9.946179143175526,16.002349550559604,10.816696764769468
10.006158045444096,16.028038094598315,10.850870339890655
9.973220522090843,15.959883590797926,10.83912876379466
10.246830072670775,16.03831511223712,10.79133954372325
9.845197095859492,15.941242760782677,10.82281175584329
9.997633897086736,15.892085018334297,10.819116456328265
10.076456113593355,16.043475136478886,10.811684823398961
9.995975848316524,15.89924507266539,10.829243039369606
9.966247488245726,16.022068999687928,10.848307356152212
10.071422251928695,15.932510910482913,10.789060887402202
10.052834771734215,15.93873321785917,10.78553193974555
10.100007980494214,15.999180322126625,10.836771215133624
10.055707014566021,16.012589069454204,10.876489946184705
10.045852448201513,15.936791938198201,10.83932893048484
10.070990610559495,15.956031062316567,10.808194660882265
9.985787812532314,15.899346070854769,10.789195543861934
10.103925293228404,15.88365709459542,10.817560493194971
10.114637679323456,16.023009959399403,10.798880798438807
9.934613676440032,15.90589645892944,10.996024907314775
10.121810045934483,15.90589645892944,10.6988615218828
9.990351811252603,15.979591871610857,10.876643045397325
10.192027211993619,16.003673558598265,10.84424624276633
9.897482549264415,15.999748419388316,10.827741114559712
9.923777856933691,15.968785671145827,10.951797141135769
10.086928958207157,16.002348694378078,10.884831858032907
10.11078652141898,15.972057692494227,10.717551105881029
10.113986485606825,15.988995483564727,10.875344678665911
10.171870878702373,16.023222376959268,10.811180640538616
10.00421196412825,15.996866735379733,10.782874040207538
10.038334827833596,16.020690036774962,10.824912822482226
10.102594123531862,16.011134618703764,10.84995780170567
10.10001882205238,15.968260976485652,10.84091829114144
10.062522727257528,15.981704659779608,10.829543577368325
10.14863289109917,16.036348058010375,10.823991848914826
9.961601119582296,15.959785820366413,10.796992260871694
10.095642095806072,15.959273064493248,10.83157317403292
9.997305709082797,15.9326497155881,10.79566952150624
10.168883688015177,15.909727494428452,10.880921681151987
9.993913733461678,15.907064163329732,10.788809988532304
10.107244327596431,15.89737899305539,10.773239622993149
10.104618620716082,15.884010839746939,10.827079220644618
10.047694727724453,16.061810150682813,10.844159054370254
9.949823582780787,15.870836923162813,10.787313036714433
9.998821822472621,15.924815098581456,10.782864939062708
10.01070266366192,16.048728562140212,10.734912115260357
10.060578565142018,15.995842455034397,10.708810371520809
10.122315148278423,15.946708231264555,10.924639631690633
10.122315148278423,16.02811817916041,10.860736600777694
9.989597918047421,15.976819428831249,10.897409870922186
10.192569081325571,15.990365227582465,10.778718748939689
10.130328669245614,15.996352037956331,10.756627704461208
10.126188208847214,15.931409138091276,10.877416604644516
9.998155178107332,15.855445228667852,10.788282339153549
10.221069826400058,16.098222155290095,10.89676196881029
10.181632031194699,15.96996600040689,10.938552721841729
10.213897925330393,15.92641715458867,10.8973845124767
10.13088919707208,16.01203198412516,10.786480873402748
10.123990251254279,15.922096582724445,10.928539271458556
10.0462696785318,15.938522606446226,10.681789917565132
10.080719970680006,15.982661128944892,10.682757930463257
10.040379824459638,15.965811879584955,10.740986878149368
10.110859986863504,16.038632416539095,10.886682501532329
10.015234908388017,15.940329243143637,10.800587109687436
10.070213840927476,16.035767674032417,10.877154132061419
10.123482152664621,16.042703660503005,10.858318350050098
10.188050442759868,16.0095958242801,10.883886543941
9.914031805012918,15.983150446184107,10.865511576564
10.23101524864951,16.06608487249991,10.861161450123246
9.927225842279455,15.922414377203353,10.921903554612978
10.198619098625837,15.906510315316169,10.974685143015739
10.124973820538585,15.92329943816126,10.919104316271175
10.009102543197015,16.067589557671877,10.95703434327297
9.920120566206343,15.950657700087145,10.825959925859532
10.108714506473245,15.966118468283643,10.827262578498727
9.92237918464249,15.960410447929535,10.85649387238167
10.158384688194849,15.965175058751193,10.7161038798227
10.143503718699206,16.02994750052624,10.810855552966562
10.219031848774103,15.987314946529942,10.888890940464048
10.126888908525721,15.912039993273726,10.789932233065914
10.036392835344538,15.909990608694432,10.890791219750986
10.157067867716396,16.045959074258136,10.888345108153272
10.242064843092772,15.917383501913802,10.908191382452266
10.05197733987146,16.08625515847953,10.771907105529099
10.161480376278583,15.990510129207422,10.9254792423094
10.114848107939975,15.982794590007622,10.773475987314638
10.024591742877897,16.04405731757529,10.849471536943742
