AC,AM,AP,PA,RO,RR,TO,AL,BA,CE,MA,PB,PI,PE,SE,RN,DF,GO,MS,MT,ES,MG,RJ,SP,PR,RS,SC
8.893494609745394,9.752410678524702,8.3889638727095,9.31831436017356,6.960105860483701,7.9708826877603745,8.542690449490793,8.460974371964243,7.704504880314258,9.566987418206573,9.02278800337081,8.1558613110945,8.238968496914792,7.180746125618369,7.464170195170925,9.375753554626582,8.139759700164069,7.12840422003938,6.804430371652309,7.671351931130738,7.7888444801345695,7.503331437886718,7.243500518915177,7.266911126836875,7.152792821520509,6.882591700096648,7.016332777498152
7.937404504203047,9.95424563046439,7.773242120324148,9.105319969208223,7.1781788690956265,7.720678756764254,7.794696592413698,8.145265040153514,7.8404389169184565,9.469839058057946,9.580287046923745,8.054070882573864,8.12720017381881,7.538751796185757,7.787347708231827,9.509080424191245,7.949332749494975,7.059491918665852,6.557666810687931,8.062508293408088,7.850633208628299,7.298228169264492,7.2636997026917625,7.317284280431636,7.267741909695801,6.833541528446931,7.246473793519946
8.101081962795735,9.9724785921972,8.33047820118931,9.254373201491417,7.311061190789702,8.997437399574407,8.536645218207669,8.578451212500667,7.8551706822487475,9.460748528254165,9.405620764071823,8.095189040141765,7.824433444186621,7.230282051035953,7.484760426462728,9.470372695011184,8.272807640750779,7.327623801528012,6.5992686596814485,7.652826099357223,7.932547862758682,7.506642430172544,7.229849241131303,7.318847618869328,7.0659890417523075,6.842104420267055,7.199822458517322
8.012999471141962,9.753032790789659,8.03633833451182,9.315909053006672,6.5192134680778056,8.516192822463259,8.019603597399728,8.225254269287095,7.822109517748554,9.495526925502348,9.662686009325325,7.841811070344689,8.112040417092631,7.48064588190035,7.6306076458139955,9.430659186518804,8.11050113163894,7.18517495648443,6.651013591488995,7.861640530743995,8.117895521546059,7.416880766492192,7.125868312594579,7.316735061345933,7.033974479367634,6.895958914587448,7.312301632272027
8.303559716549456,10.068187957383913,8.17815918799175,9.09780387821118,7.522166570134535,8.537188161196056,8.06385987211257,8.405475063740713,7.74493217167234,9.476282422095505,8.984657937439772,8.062330620810604,8.085420813930364,7.276533648391284,7.218571757961851,9.397055426113015,8.123645603512267,7.122915624870397,6.470949907526495,7.8181051427785695,8.058007148860474,7.365605538728531,7.265138476158203,7.275425104524779,7.1608325338528696,6.601736276441147,7.105037840254639
8.365649386958522,9.736238963317303,7.778718500895122,9.242657850343125,6.911868038704106,7.377025517202833,8.11697751620647,8.35630911598181,7.699851062220427,9.361442569451773,9.681816961514413,8.015260590216606,8.253743215630891,7.366271870527254,7.730507872110413,9.482468275445992,7.9965275292499856,7.153192080021018,6.963082616041087,8.03677337689041,7.9733127440657565,7.403489725427497,7.250721238611425,7.276701805278613,7.103854089921559,6.90297171195768,7.218382385150627
8.375063356258629,9.995122887036208,8.17914678151227,9.122192732163573,7.517080991919316,8.43657492579918,8.037828004515314,8.403974843201445,7.849352499286652,9.406492812646025,9.145317541802818,8.128981259377174,8.150430166277856,7.301837689731841,7.611527793365613,9.519165927231255,8.233805570643817,6.9455160143950785,6.500002932410118,7.872391829175043,7.868542920943345,7.345533512218185,7.249296793577088,7.295276102917468,7.069782024174621,6.988031054396215,6.963080697233105
8.237925699926834,9.723674213121896,7.830343574298973,9.246781777573355,6.901668473996703,7.591919234424577,8.380767269525736,8.477901899961532,7.701041283630966,9.48415207082945,9.589352806714935,7.931910776905671,7.9974092986019345,7.454261820764585,7.749059367396206,9.219679642626573,8.084550030347152,7.15685921326656,6.961271549451819,7.917434262734417,8.052902411965562,7.4900441203997055,7.335671044093051,7.325771425769641,7.035932604887129,6.772952749592607,7.356003347867292
8.394467668178978,10.022504628628177,8.034479678751765,9.286561158557094,7.203842528803517,8.20971699979526,8.244180518806706,8.547592176421869,7.914408418052242,9.533588212105066,9.108915497750377,8.117562907196216,8.141470082227865,7.1838010296481585,7.769938174610436,9.30562495614641,8.069283774624092,7.0757984888337635,6.6986100450939094,7.878962235449454,7.911105926543095,7.3411468433919485,7.164006244009851,7.2678412153571195,7.12456555530285,6.861193525805946,7.052495240426133
8.733213635229335,9.739973302460383,8.257684299613818,9.162683186520836,7.079672605480561,8.299708247924414,8.06417945203682,8.334102438532787,7.596769422252188,9.384060028119961,9.378865456982007,8.012295239083643,7.961122854053239,7.499486979835139,7.35977188175946,9.554100040214083,8.126878241586724,7.159411097533985,6.510937650401513,7.966317654240716,7.942427572701965,7.583504293754121,7.32211950408347,7.364514659162184,7.155849128903383,6.835487442404517,7.277434757584551
